NEvent,1_1_t,1_2_t,1_3_t,1_4_t,2_1_t,2_2_t,2_3_t,2_4_t,3_1_t,3_2_t,3_3_t,3_4_t,4_1_t,4_2_t,4_3_t,4_4_t,5_1_t,5_2_t,5_3_t,5_4_t,6_1_t,6_2_t,6_3_t,6_4_t,7_1_t,7_2_t,7_3_t,7_4_t,8_1_t,8_2_t,8_3_t,8_4_t,9_1_t,9_2_t,9_3_t,9_4_t,nClusters,mTheta,theta,mPhi,phi
1275226,45.7199999999998,30.597999999999956,5.264999999999873,20.62099999999964,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,60.0029999999997,16.56999999999971,8.686999999999898,15.136999999999716,-1.0,20.286999999999807,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,10.362999999999829,32.241999999999734,2.4489999999996144,-1.0,-1.0,-1.0,6.792999999999665,22.223999999999705,-1.0,-1.0,-1.0,-1.0,5,50.07402683571719,42.52,238.4700828281081,239.09
1279474,-1.0,-1.0,-1.0,-1.0,36.24800000000005,66.5039999999999,60.621000000000095,13.757000000000062,-1.0,-1.0,-1.0,-1.0,332.1120000000001,-1.0,24.50799999999981,42.49499999999989,-1.0,-1.0,-1.0,-1.0,63.57600000000002,40.74400000000014,49.465999999999894,402.77199999999993,31.402000000000044,-1.0,0.0,-1.0,36.92000000000007,2.8040000000000873,370.6120000000001,553.768,-1.0,-1.0,-1.0,-1.0,5,58.640728308425224,52.92,253.70396209172418,237.95
1282648,-1.0,-1.0,-1.0,-1.0,330.37199999999984,330.51099999999997,356.35699999999997,0.0,-1.0,-1.0,-1.0,-1.0,674.1030000000001,345.9159999999997,-1.0,405.8829999999998,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,323.50999999999976,-1.0,360.59299999999985,353.83899999999994,-1.0,-1.0,-1.0,-1.0,3,37.76218553282696,51.03,88.92254662879954,127.97
1291852,-1.0,2.300999999999931,-1.0,67.64300000000003,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,269.2080000000001,0.0,31.882000000000062,62.96399999999994,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,58.731411189833615,53.02,135.75757911752865,145.25
1295671,31.284999999999854,8.192999999999756,22.226000000000113,47.18299999999999,30.34400000000005,14.411000000000058,19.902000000000044,45.447000000000116,31.20600000000013,0.0,19.809999999999945,43.38499999999976,34.684999999999945,4.855999999999767,20.965000000000146,46.91199999999981,33.15700000000015,5.639000000000124,15.500999999999749,55.628999999999905,29.965000000000146,7.5949999999998,21.66300000000001,39.66100000000006,42.49800000000005,7.027999999999793,20.333999999999833,65.45600000000013,29.75500000000011,1.4980000000000473,20.784000000000106,52.1880000000001,27.909000000000106,2.94399999999996,20.3449999999998,44.63799999999992,9,41.38294811258755,40.95,154.45509309640727,153.59
1312087,0.0,-1.0,50.53600000000006,72.19200000000001,52.822999999999865,-1.0,36.621999999999844,-1.0,121.85699999999997,-1.0,53.777000000000044,71.529,81.6279999999997,-1.0,34.366999999999734,64.39799999999968,-1.0,58.422999999999774,-1.0,53.86899999999969,95.1909999999998,80.03600000000006,55.89300000000003,66.93199999999979,-1.0,-1.0,-1.0,-1.0,93.99499999999989,69.9069999999997,46.52500000000009,71.54999999999973,85.9359999999997,64.66499999999996,51.76899999999978,66.4079999999999,8,44.27358899215254,46.09,223.7640384477164,224.89
1314894,25.109999999999673,6.6039999999998145,32.6569999999997,49.13499999999976,24.64300000000003,11.92599999999993,28.373000000000047,47.847999999999956,31.135999999999967,9.754999999999654,47.44900000000007,65.98599999999988,-1.0,-1.0,-1.0,-1.0,22.286999999999807,2.8589999999999236,21.23999999999978,60.228999999999814,26.11999999999989,10.424999999999727,32.70499999999993,47.34400000000005,-1.0,-1.0,-1.0,-1.0,30.195999999999913,8.971999999999753,33.23999999999978,57.10099999999966,22.42099999999982,0.0,29.44699999999966,48.82999999999993,7,41.99106749997394,42.73,133.50473416820347,134.84
1338677,28.173999999999978,0.0,-1.0,48.04500000000007,50.08699999999999,21.212999999999738,33.25700000000006,64.0949999999998,33.35699999999997,-1.0,36.98199999999997,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.39899999999989,23.034000000000106,35.77599999999984,255.24400000000014,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4,54.71423751447377,50.86,154.03323603536182,149.68
43747,64.52400000000034,26.90599999999995,-1.0,44.376000000000204,-1.0,-1.0,-1.0,-1.0,87.91699999999992,57.72600000000011,29.934000000000196,57.05300000000034,44.32900000000018,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,44.91267903650669,45.6,206.93832195069768,205.67
46360,25.121000000000095,14.978000000000065,-1.0,43.68399999999974,-1.0,-1.0,-1.0,-1.0,-1.0,41.792999999999665,44.24800000000005,76.82499999999982,39.84699999999975,7.083000000000084,-1.0,45.80400000000009,669.4169999999999,0.0,-1.0,39.597999999999956,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.039999999999964,47.45399999999972,5,38.65006814027588,44.28,177.10361163565997,161.86
48348,-1.0,375.36299999999983,0.0,39.99800000000005,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,,61.02,,154.42
62982,-1.0,33.79300000000012,55.5630000000001,73.55699999999979,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21.02500000000009,-1.0,0.0,41.753999999999905,-1.0,-1.0,-1.0,-1.0,58.70499999999993,37.93100000000004,50.266000000000076,69.07099999999991,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56.902000000000044,33.96299999999974,45.61299999999983,70.93600000000015,4,43.36305280010067,44.61,157.59870837824775,154.95
67072,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,849.4509999999998,504.6600000000001,0.0,575.079,-1.0,515.9080000000001,-1.0,573.4669999999999,-1.0,-1.0,552.943,567.0919999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,,55.13,,113.11
100137,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,28.70600000000013,2.693000000000211,24.76000000000022,51.77300000000014,29.045000000000073,0.0,21.333000000000084,49.51800000000003,37.61999999999989,13.489000000000033,16.90599999999995,33.42000000000007,-1.0,-1.0,-1.0,-1.0,25.217999999999847,0.8490000000001601,20.666000000000167,48.81600000000026,18.797000000000025,0.7829999999999018,27.576000000000022,76.16600000000017,5,41.13933683572095,41.64,142.63498496771211,143.8
126615,46.99800000000005,20.722999999999956,14.753000000000156,41.00599999999986,40.641999999999825,33.94599999999991,5.269000000000233,30.278999999999996,66.36200000000008,37.0,20.496000000000095,51.58199999999988,53.07999999999993,26.902000000000044,23.88700000000017,54.465000000000146,69.71900000000005,34.97600000000011,16.934000000000196,-1.0,22.8420000000001,8.514999999999873,-1.0,255.23000000000002,-1.0,-1.0,-1.0,-1.0,32.202999999999975,0.0,-1.0,28.33100000000013,-1.0,16.476000000000113,-1.0,37.66600000000017,8,42.78738776671206,41.39,194.90443895928965,198.54
158560,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,16.81600000000026,61.62400000000025,-1.0,6.305000000000291,10.989000000000033,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,61.19090085134307,56.81,265.86327976969164,254.27
164889,37.192999999999756,33.110999999999876,8.266999999999825,19.05600000000004,25.16300000000001,15.039999999999964,626.0709999999999,1.5059999999998581,80.73099999999977,53.69399999999996,14.036999999999807,28.61499999999978,48.45899999999983,29.29399999999987,5.835000000000036,25.596999999999753,60.62599999999975,36.33799999999974,2.3989999999998872,23.98199999999997,31.710000000000036,23.304000000000087,0.0,14.002999999999702,15.940999999999804,27.69399999999996,-1.0,2.737999999999829,49.00599999999986,30.846000000000004,9.866999999999734,24.84400000000005,40.07899999999972,22.75500000000011,12.733999999999924,18.471999999999753,9,40.73903884727125,41.24,233.0871444872896,236.36
167908,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.547999999999774,0.0,46.46299999999974,-1.0,-1.0,-1.0,-1.0,-1.0,13.052999999999884,-1.0,-1.0,43.00799999999981,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,69.49993512484272,62.76,112.2553217683414,116.77
187267,52.603000000000065,33.427999999999884,15.207999999999629,15.522999999999683,38.60099999999966,24.460000000000036,0.0,14.424999999999727,-1.0,-1.0,-1.0,-1.0,53.90899999999965,24.623000000000047,9.265999999999622,31.634999999999764,42.34699999999975,32.14399999999978,142.79199999999992,16.04399999999987,46.692999999999756,36.88799999999992,5.649999999999636,17.528999999999996,-1.0,-1.0,-1.0,-1.0,53.46299999999974,31.315999999999804,7.199000000000069,22.91399999999976,37.51299999999992,15.844000000000051,2.0679999999997563,18.822999999999865,7,43.06034279429962,43.58,236.77900776996697,236.85
200729,-1.0,181.10300000000007,-1.0,230.66499999999996,-1.0,219.73300000000017,238.43100000000004,459.63700000000017,-1.0,-1.0,193.53900000000021,231.36599999999999,-1.0,-1.0,-1.0,-1.0,238.22800000000007,205.81100000000015,246.49400000000014,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,154.7420000000002,0.0,229.26200000000017,217.7760000000003,-1.0,220.57999999999993,-1.0,6,,55.87,,140.66
215489,-1.0,42.934999999999945,16.324999999999818,48.8119999999999,60.748999999999796,38.89899999999989,9.885999999999967,43.44300000000021,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,78.85699999999997,44.503000000000156,16.692000000000007,95.59000000000015,-1.0,-1.0,-1.0,-1.0,58.246000000000095,-1.0,33.61999999999989,40.052000000000135,-1.0,-1.0,-1.0,-1.0,29.063000000000102,-1.0,0.0,-1.0,5,58.0126369436165,55.87,215.5839828413342,214.86
242784,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,86.19999999999982,56.996000000000095,30.761999999999716,63.05400000000009,59.35799999999972,-1.0,-1.0,52.5619999999999,80.42999999999984,-1.0,25.182999999999993,57.697999999999865,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,91.48299999999972,62.70499999999993,49.636999999999716,87.77999999999975,56.44399999999996,-1.0,0.0,-1.0,5,48.12369668626216,51.58,201.0637450250368,201.88
242860,23.778000000000247,0.0,22.046000000000276,60.009000000000015,-1.0,-1.0,-1.0,-1.0,27.88500000000022,0.3360000000002401,-1.0,61.90300000000025,21.909000000000106,-1.0,11.997000000000298,39.30300000000034,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.70600000000013,2.4770000000003165,28.49200000000019,55.88200000000006,20.175000000000182,19.008000000000266,-1.0,-1.0,5,47.33937883860527,47.99,141.7906703250319,140.53
250774,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.27599999999984,80.19200000000001,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.353999999999814,-1.0,3.1149999999997817,47.067999999999756,-1.0,-1.0,-1.0,-1.0,2,68.2553685971288,48.84,188.83537182827945,201.16
257344,-1.0,-1.0,-1.0,-1.0,44.509000000000015,-1.0,-1.0,35.710000000000036,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,26.08699999999999,0.0,28.028999999999996,-1.0,-1.0,-1.0,-1.0,2,56.36422900017294,55.06,222.90491780262505,225.88
270526,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,37.67100000000028,19.597000000000207,-1.0,65.10500000000002,-1.0,-1.0,-1.0,-1.0,0.0,3.4970000000002983,-1.0,31.838999999999942,-1.0,-1.0,-1.0,-1.0,2,55.70335928271618,46.54,131.34279044493712,133.79
289517,282.3720000000003,273.53999999999996,287.1089999999999,308.7310000000002,-1.0,-1.0,-1.0,-1.0,284.933,263.66200000000026,303.7069999999999,324.8209999999999,280.15700000000015,257.78200000000015,284.96399999999994,310.80200000000013,283.192,259.24900000000025,283.09900000000016,308.3920000000003,277.34799999999996,258.8670000000002,289.5100000000002,0.0,299.78099999999995,267.9960000000001,281.11900000000014,128.7750000000001,277.567,252.98800000000028,281.1590000000001,308.47000000000025,274.73199999999997,-1.0,279.46900000000005,298.93200000000024,8,42.6549482749469,42.28,135.1954894044443,134.5
305037,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11.252999999999702,32.22699999999986,84.57999999999993,36.1569999999997,0.0,-1.0,53.29899999999998,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,34.36299999999983,1.518000000000029,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,55.66593752755696,51.18,157.5663039118892,157.96
308405,-1.0,97.85999999999967,-1.0,42.65299999999979,157.54599999999982,108.93199999999979,256.0129999999999,91.64899999999989,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,103.06399999999985,112.8819999999996,367.471,66.06299999999965,167.85500000000002,0.0,102.19799999999987,212.6609999999996,88.33199999999988,103.9739999999997,-1.0,79.76299999999992,112.84799999999996,91.00799999999981,262.0899999999997,-1.0,-1.0,-1.0,-1.0,-1.0,6,28.181690031849474,43.98,292.4688824948436,234.3
316100,8.045999999999822,-1.0,-1.0,30.710999999999785,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.6579999999999,0.0,24.91300000000001,45.266999999999825,2,,48.27,,147.64
321839,49.98500000000013,31.576000000000022,11.768000000000029,37.202000000000226,59.483000000000175,48.77500000000009,19.43000000000029,38.42000000000007,-1.0,77.5930000000003,31.064000000000306,31.17800000000034,-1.0,31.682000000000244,-1.0,30.5329999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.79100000000017,55.72700000000032,30.45600000000013,27.55300000000034,-1.0,29.12400000000025,0.0,-1.0,-1.0,21.16800000000012,6.81899999999996,-1.0,7,43.05275852530015,45.99,233.43662591744885,240.15
335703,-1.0,-1.0,-1.0,-1.0,38.39300000000003,26.690000000000055,36.778999999999996,72.50599999999986,-1.0,-1.0,-1.0,-1.0,37.27399999999989,13.0300000000002,32.958000000000084,47.91300000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.846000000000004,0.0,-1.0,64.6909999999998,22.603999999999814,23.976000000000113,24.682999999999993,41.74400000000014,5,53.27752979511533,42.3,147.8886634832293,152.86
356317,27.878000000000156,-1.0,30.764999999999873,-1.0,-1.0,-1.0,-1.0,-1.0,34.621999999999844,0.0,51.25099999999975,70.6289999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.326000000000022,34.71900000000005,3,54.46152700184848,53.99,137.11264451417074,139.66
357746,67.76900000000023,45.6550000000002,72.98199999999997,91.57999999999993,69.81800000000021,51.91100000000006,70.41400000000021,95.64600000000019,70.35300000000007,31.95699999999988,81.23799999999983,111.14899999999989,72.83300000000008,50.9380000000001,-1.0,91.3090000000002,60.422000000000025,72.45699999999988,63.91600000000017,105.22200000000021,70.98199999999997,47.96799999999985,-1.0,92.64499999999998,65.7800000000002,0.0,28.822000000000116,63.61200000000008,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7,48.28076817730893,49.15,139.71257312103393,136.91
358960,69.99399999999969,52.896999999999935,-1.0,68.77199999999993,-1.0,-1.0,-1.0,-1.0,107.86299999999983,78.27399999999989,48.55699999999979,73.04799999999977,70.59400000000005,22.307999999999993,-1.0,50.14399999999978,0.0,-1.0,-1.0,72.90599999999995,99.50799999999981,79.07600000000002,67.62199999999984,85.17200000000003,-1.0,-1.0,-1.0,-1.0,122.97199999999975,80.25900000000001,69.08699999999999,99.64799999999968,82.10899999999992,64.96900000000005,49.4069999999997,73.76099999999997,7,42.240938812671516,40.4,204.40275889324323,200.73
