NRUN,NEvent,Theta,Phi,event_time_ns,clusters_bit,clusters,1_1_t,1_2_t,1_3_t,1_4_t,2_1_t,2_2_t,2_3_t,2_4_t,3_1_t,3_2_t,3_3_t,3_4_t,4_1_t,4_2_t,4_3_t,4_4_t,5_1_t,5_2_t,5_3_t,5_4_t,6_1_t,6_2_t,6_3_t,6_4_t,7_1_t,7_2_t,7_3_t,7_4_t,8_1_t,8_2_t,8_3_t,8_4_t,9_1_t,9_2_t,9_3_t,9_4_t,1_theta,1_phi,1_a_x,1_a_y,1_a_z,2_theta,2_phi,2_a_x,2_a_y,2_a_z,3_theta,3_phi,3_a_x,3_a_y,3_a_z,4_theta,4_phi,4_a_x,4_a_y,4_a_z,5_theta,5_phi,5_a_x,5_a_y,5_a_z,6_theta,6_phi,6_a_x,6_a_y,6_a_z,7_theta,7_phi,7_a_x,7_a_y,7_a_z,8_theta,8_phi,8_a_x,8_a_y,8_a_z,9_theta,9_phi,9_a_x,9_a_y,9_a_z
814,1131929,56.03,125.83,68163139677553,327,"2,7,1,3,9",None,2319.683,2352.731,2369.283,2350.331,2336.493,2360.584,2378.701,None,2273.373,2717.556,2350.694,None,None,None,None,None,None,None,None,None,None,None,None,2318.698,2279.384,None,2343.611,None,None,None,None,2336.74,2321.938,2352.757,None,54.11067469335401,119.71553350015117,-0.40158704453438765,0.703613730667675,0.5862214288799518,48.20817726548912,123.63907663674033,-0.4130161943319801,0.620720482836661,0.6664260689728084,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,None,None,None,None,None,42.54187975893026,119.39036077005801,-0.33181512605041574,0.5891086956521692,0.7367833242081058
814,1137223,64.44,196.9,68542833701810,145,"1,8,5",None,2355.969,2325.508,None,None,None,None,None,None,None,None,None,None,None,None,None,2351.392,None,2399.237,2327.872,None,None,None,None,None,None,None,None,None,None,2328.165,2352.288,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
814,1145572,43.46,126.9,69160033242652,511,"7,2,1,3,5,9,4,8,6",2362.887,2347.11,2373.874,2389.419,2355.85,2342.003,2362.814,2380.349,2350.429,2332.27,2378.727,2397.364,2352.213,2335.656,2363.13,2392.521,2351.328,2329.408,2353.031,2369.029,2350.634,2342.297,2373.788,2373.546,2377.535,2346.639,2362.646,2399.267,2348.6,2327.988,2358.462,2382.327,2359.342,2342.744,2370.218,2385.911,42.21025536874566,125.51257979835881,-0.39026720647773677,0.5468804224820661,0.7406843531855526,,,,,,45.25257818289942,124.2155951105266,-0.3993610698365572,0.5872980501392738,0.7039827669777204,46.00202047688137,125.00676670222607,-0.4126800000000044,0.5892199999999987,0.6946330032470368,33.409713914195486,133.90746318830696,-0.38185416666666566,0.3967017543859625,0.8347545228786759,,,,,,43.4418019013369,126.27736209311348,-0.4068595884917941,0.5543311243595485,0.7260731917779135,49.10208822823337,130.83743863099238,-0.4942796052631593,0.5718725490196145,0.6547132651006119,40.118174720844785,126.24084920167064,-0.3809369747899094,0.519706521739123,0.7647170408064243
814,1152259,43.96,246.13,69631151409301,191,"6,8,1,3,2,4,5",2340.228,None,2856.371,2298.132,None,2354.397,2322.021,None,2335.914,2338.865,2477.456,2273.322,2380.995,2368.474,2339.48,2357.32,2396.527,2385.803,2337.939,2347.307,2351.659,2344.544,None,2316.939,None,None,None,None,2389.531,2376.57,2348.789,2359.064,None,None,None,None,,,,,,None,None,None,None,None,,,,,,,,,,,57.20488506747752,256.50494112152717,-0.19616666666666366,-0.8174035087719327,0.5416365411751898,44.60908475249209,252.01100966030955,-0.2168837675350689,-0.6679362880886331,0.7119147044654807,None,None,None,None,None,,,,,,None,None,None,None,None
814,1167248,41.11,224.17,70734676894412,428,"9,6,3,8,4",None,None,None,None,None,None,None,None,2397.874,2377.899,2334.113,2353.606,2378.606,2351.474,2329.642,2358.884,None,None,None,None,2374.345,2362.776,2337.745,2351.732,None,None,None,None,2372.947,2351.567,2330.216,2355.709,2369.208,2353.298,None,2351.557,None,None,None,None,None,None,None,None,None,None,40.97166742963993,229.11919197459332,-0.42913818722139685,-0.49574612017508646,0.7550339069205317,,,,,,None,None,None,None,None,38.578686573518866,227.9179164422636,-0.41792585170340346,-0.4628185595567801,0.7817524949802028,None,None,None,None,None,42.60399172432486,220.08315082978845,-0.5179243421052608,-0.4358725490196083,0.7360499282426307,34.54259057419633,230.6204181960807,-0.35974789915966865,-0.43828260869565505,0.8237049253010061
814,1171365,43.24,146.54,71026183736452,416,"9,6,8",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2352.438,2337.225,2348.444,2364.89,None,None,None,None,2350.769,2318.474,2348.048,None,2357.507,2330.764,2351.45,2374.794,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,35.488427914072865,151.38997633115986,-0.5096543086172363,0.27798822714681126,0.8142327869078104,None,None,None,None,None,,,,,,44.1623706458685,150.3142508140594,-0.6052563025210177,0.3450326086956441,0.7173683204569775
814,1198371,44.62,119.48,73009755546712,267,"2,1,9,4",2343.469,2337.543,2360.819,2381.476,None,2332.788,2352.703,2368.073,None,None,None,None,2332.247,None,2346.331,2364.367,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2346.199,2330.453,2358.692,2374.934,45.96285697649799,117.56852094388827,-0.3327085020242921,0.6372651829498296,0.6951245494734536,39.11488452944305,122.51498396707443,-0.3391093117408736,0.5319879290833636,0.7758825413683601,None,None,None,None,None,37.89826259674411,118.9701671302143,-0.2975200000000129,0.5374000000000184,0.7891027116921931,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,
814,1218586,68.87,113.77,74460947668282,367,"7,2,1,3,4,9,6",None,None,2357.675,2357.995,None,None,2333.418,2346.221,None,None,2337.177,2355.275,2343.448,2319.071,2365.453,2591.233,None,None,None,None,2344.71,2332.61,None,None,2346.678,2317.232,None,None,None,None,None,None,2311.841,None,None,2347.168,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,75.91247506735884,118.11967534768034,-0.45713999999999816,0.855439999999989,0.24340383480960306,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
814,1224477,58.6,229.19,74905467480581,16,5,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2360.678,2320.633,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
814,1236635,57.99,112.17,75764842969623,42,"2,4,6",None,None,None,None,2626.903,2314.757,2341.208,None,None,None,None,None,2351.515,2337.257,None,None,None,None,None,None,2353.09,2343.025,None,2389.908,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,60.86774397940967,110.47588232215294,-0.30556112224448445,0.8183102493074584,0.4868272141643855,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
814,1257926,52.4,210.04,77338501776867,479,"9,1,2,3,7,8,4,5",2383.22,2354.799,2341.802,2369.483,2385.055,2361.831,2341.124,2370.636,2391.991,2359.13,2322.306,2357.279,2351.617,2318.439,None,2458.179,2349.612,2311.783,None,None,None,None,None,None,2360.885,None,2336.268,2345.575,2357.406,2331.976,None,None,2371.265,2340.828,None,2357.489,51.15102630604602,207.43093512354758,-0.6912388663967598,-0.3587778196906659,0.6272697232295964,49.60447878974456,209.10592134550674,-0.6654170040485782,-0.3704564315352671,0.6480603699171632,57.61523491777161,208.0534951676999,-0.7452526002971748,-0.3971508157580596,0.5356022696861985,,,,,,None,None,None,None,None,None,None,None,None,None,51.818617388729706,211.2812454788035,-0.6717876588021789,-0.4081521739130536,0.6181530105169235,None,None,None,None,None,53.87223453930942,205.99757178381367,-0.7259747899159598,-0.3540434782608672,0.5895878390091039
814,1261608,41.75,139.62,77596295060411,155,"2,1,5,4,8",2324.213,2312.118,None,2349.638,None,2319.5,2338.612,2356.5,None,None,None,None,2356.064,2329.02,2353.039,None,None,2309.375,2338.2,None,None,None,None,None,None,None,None,None,2312.279,2291.479,None,2347.802,None,None,None,None,36.69675707432844,122.10659850428479,-0.3176113360324051,0.5061863447755502,0.8018094683816589,40.641606877317855,127.91959466030477,-0.4002753036437257,0.5138136552244453,0.7587985299127945,None,None,None,None,None,40.814030319568374,141.35415590797564,-0.5104800000000055,0.40818000000001015,0.7568350264093134,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,52.29724440093814,125.90704463213314,-0.4640131578947333,0.640843137254916,0.6115650928019307,None,None,None,None,None
814,1261732,40.43,133.33,77604411869756,84,"7,3,5",None,None,None,None,None,None,None,None,2352.52,2329.708,2426.893,None,None,None,None,None,2352.918,2331.981,2355.802,None,None,None,None,None,2366.488,2331.071,2350.078,2383.74,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,None,None,None,None,None,,,,,,None,None,None,None,None,40.8754230084432,133.24657801269356,-0.4483666061705804,0.4766847826087286,0.7561342503156069,None,None,None,None,None,None,None,None,None,None
814,1262458,45.5,135.88,77655571826530,245,"7,1,5,3,6,8",2350.69,2329.667,None,2369.042,None,None,None,None,2258.001,1895.367,1968.088,2352.062,None,None,None,None,None,2325.882,2350.744,None,2343.89,2324.654,2353.793,2356.46,2343.146,2304.824,None,None,2330.747,None,2357.589,2351.715,None,None,None,None,39.55060436069259,147.0751468042272,-0.5344858299595372,0.3461033572236762,0.7710624901335592,None,None,None,None,None,,,,,,None,None,None,None,None,None,None,None,None,None,,,,,,None,None,None,None,None,21.116463822537497,80.62308972482587,0.05869736842105391,0.3554509803921625,0.9328500519797882,None,None,None,None,None
814,1270846,49.56,205.3,78278714860350,277,"9,1,3,5",None,2341.769,2322.514,2355.388,None,None,None,None,2387.295,2351.536,2326.727,2360.927,None,None,None,None,None,None,2306.905,2346.924,None,None,None,None,None,None,None,None,None,None,None,None,None,2331.283,None,2345.614,68.65127866607435,211.0331077538028,-0.7980728744939152,-0.4801584307808312,0.3640433605315571,None,None,None,None,None,54.76988285850442,199.72050750113618,-0.7689338781575095,-0.2756287306008745,0.5768617632405557,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
814,1289891,42.88,195.12,79647554211819,148,"3,8,5",None,None,None,None,None,None,None,None,None,2347.357,2329.393,2356.664,None,None,None,None,2348.53,2316.283,2295.492,None,None,None,None,None,None,None,None,None,2387.753,2353.603,2346.782,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,None,None,None,None,None,48.61123548448797,204.3928162441878,-0.6832708333333248,-0.30984210526315503,0.6611647586812834,None,None,None,None,None,None,None,None,None,None,48.82529797546789,194.8694047769921,-0.7275000000000253,-0.19315686274507035,0.6583571799368829,None,None,None,None,None
814,1296334,52.23,243.22,80098231547913,511,"6,9,1,3,8,2,4,7,5",2373.804,2364.113,2329.475,2354.753,2363.372,2360.653,2321.22,2337,2422.731,2404.497,2341.52,2355.31,2391.358,2373.894,2339.508,2357.271,2395.373,2374.984,2334.259,2352.237,2392.334,2380.505,2346.379,2354.381,2368.357,2387.956,2356.692,2342.006,2396.196,2376.26,2342,2359.429,2386.371,2375.692,2342.533,2352.662,52.50497281253927,236.7894090400898,-0.434562753036444,-0.6638136552244401,0.608692570031009,49.44630370058597,250.82306654366812,-0.2495829959514193,-0.7176348547717896,0.6501603981700103,55.555470177411685,245.17933504905417,-0.3461812778603331,-0.7484958217270212,0.5656081043586435,56.25058876347901,248.44568206144294,-0.30547000000001084,-0.7733299999999953,0.555561688923922,53.21283390624506,241.14190954674743,-0.38653125000000654,-0.7014122807017492,0.598844224531057,52.163226616049755,245.15110725888914,-0.3318787575150207,-0.7166447368421099,0.613414062006072,54.06955835250029,246.79047535448402,-0.31911029281137376,-0.744198404610207,0.5868026547293919,59.88173421237188,240.64045350646546,-0.424095394736835,-0.7538921568627449,0.5017865203289607,55.98661057588576,253.44440953706993,-0.23619327731091766,-0.7945434782608742,0.559386625605439
814,1317301,48.21,130.98,81587645603002,510,"2,7,3,5,9,4,8,6",None,None,None,None,2362.566,2345.069,2365.617,2386.548,2361.167,2335.456,2384.638,2404.614,2358.7,2329.837,2359.81,2386.413,2351.874,2327.488,None,2381.476,2349.343,2333.513,2360.81,2381.167,2364.461,2328.124,2348.295,2384.177,2359.149,2335.823,2363.327,2390.211,2357.301,2336.173,2366.983,2393.542,None,None,None,None,None,46.354641369884575,132.79724218856063,-0.49163562753034584,0.530969445492274,0.6901926236178347,50.070536578389586,130.54166670755802,-0.4984435364041579,0.5827437325905245,0.6418440489272922,44.78912712135727,136.1272260230933,-0.5078599999999965,0.48826000000000125,0.7097044404539135,48.08854751744943,134.27361514714147,-0.5195000000000128,0.5328421052631529,0.6679813177467748,60.090754126033005,131.79549708831752,-0.5777104208416725,0.6462361495844895,0.4986276252085829,44.465174815752974,129.09484782856111,-0.4417241379310069,0.5436413043478548,0.7136763399301338,49.04391346291152,136.8365051668208,-0.5508552631578892,0.5166274509804037,0.655480400885292,61.18417587950424,131.01582396186788,-0.5750042016806776,0.6610978260869628,0.48199567673648136
814,1320511,47.02,115.21,81810494395649,8,4,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2337.49,2351.945,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
814,1332119,55.54,209.08,82662322566089,12,"3,4",None,None,None,None,None,None,None,None,2377.038,2339.308,None,2342.061,2348.875,None,2291.967,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,61.91174811651196,204.91031559079633,-0.800148588410112,-0.371591723040188,0.47083099710334425,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
814,1335735,40.92,252.37,82914172493507,503,"6,9,3,1,8,2,5,7",2380.681,2376.29,2341.28,2358.995,2390.434,2375.206,2342.29,2356.846,2421.438,2411.166,2354.633,2361.883,None,None,None,None,2396.116,2390.53,2348.085,2357.789,2391.508,2388.938,2354.099,2358.568,2351.821,2376.557,2353.805,2335.663,2387.621,2380.355,2351.21,2359.783,2377.403,2365.989,2343.576,2354.025,48.70316641002213,248.2555867961242,-0.2783319838056639,-0.6978423236514468,0.659960148881395,55.299469658852175,241.94655112096765,-0.3866477732793538,-0.72554507732932,0.5692871333354623,43.494767069011864,254.44539358462805,-0.18456909361070079,-0.6630799840827718,0.7254372367010915,None,None,None,None,None,43.62783669647634,257.7712999777803,-0.14614583333333717,-0.6743157894736828,0.7238367298402233,43.340096066839955,258.2628498892817,-0.13961422845690777,-0.6719771468143966,0.7272926380567627,29.48763741771519,276.12379040706344,0.05251020009695188,-0.4894269264576988,0.8704619248100105,40.65830827858769,251.0423167026019,-0.211667763157884,-0.6162058823529359,0.7586086399411607,,,,,
814,1345517,58.98,142.75,83637893068625,261,"1,3,9",None,2346.362,2330.832,2354.616,None,None,None,None,None,2313.137,2352.904,2391.396,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2337.472,2324.03,None,None,44.42301934948804,214.43986885448942,-0.5772631578947538,-0.39585062240666335,0.7141915228267792,None,None,None,None,None,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
814,1345527,43.09,240.2,83638361015868,53,"6,1,3,5",2372.724,2366.681,2337.847,2348.666,None,None,None,None,2418.408,2415.672,2347.497,2362.904,None,None,None,None,2391.346,2374.993,2339.719,2355.502,2384.265,2372.855,2343.85,2352.166,None,None,None,None,None,None,None,None,None,None,None,None,43.55702134433921,251.85100902571605,-0.21463967611336948,-0.6547944172010514,0.724688954407533,None,None,None,None,None,47.20722164605154,254.8735247651037,-0.19148959881129554,-0.7083903700756058,0.6793488184513428,None,None,None,None,None,,,,,,43.410467328048306,241.27325927747881,-0.3303006012024089,-0.6026385041551202,0.7264491352840929,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
814,1347022,42.05,248.84,83738346810031,343,"9,1,3,2,5,7",2382.197,2372.893,2347.743,2358.295,2388.836,2384.22,2351.386,2360.976,2414.723,2400.319,2347.714,2355.333,None,None,None,None,2391.02,2374.842,2334.275,2348.397,None,None,None,None,2368.281,2386.269,2357.842,2342.634,None,None,None,None,2368.542,2352.961,2333.702,None,41.365645006906526,247.6778926063314,-0.25100404858299685,-0.6113391173142236,0.7505074624788287,43.52766553880022,253.34040663706193,-0.19744129554655793,-0.659796303281775,0.725041911194519,42.876404405738704,249.81961951127752,-0.23472882615156596,-0.6386490250696377,0.7328231716799826,None,None,None,None,None,49.32871126532676,246.49469681472934,-0.30249999999999344,-0.6955263157894739,0.651718416223084,None,None,None,None,None,48.801796820009,247.67658743069452,-0.28580075571356794,-0.6960439698559661,0.6586658637432947,None,None,None,None,None,37.64658918549031,234.87169977263443,-0.35145378151262074,-0.49954347826083983,0.7917932512894644
814,1349469,52.6,249.73,83915094711028,447,"6,9,3,1,8,2,4,5",2386.237,2374.663,2345.464,2359.437,2382.025,2375.595,2340.893,2357.892,2436.119,2427.389,2358.091,2368.958,2390.317,2372.581,2340.715,2358.247,2402.166,2393.848,2347.557,2362.879,2382.404,2373.989,2345.833,2349.068,None,None,None,None,2391.437,2374.672,2339.682,2353.294,2388.538,2373.025,2341.427,2353.933,49.51744108803006,245.10962170821523,-0.3201255060728776,-0.6899547340626133,0.6492165473138932,45.21654867289659,244.15105963022353,-0.3094615384615328,-0.6387589588834541,0.7044292360905722,54.26189911529891,255.1745148198109,-0.20769316493313528,-0.7846736967767615,0.5840811063771439,52.14933952291917,247.2084422474838,-0.3058799999999933,-0.7279600000000047,0.6136054628179228,48.88982315160047,251.97623551522258,-0.2331250000000085,-0.7164736842105323,0.6575090829857657,39.91375450278603,250.9978929709875,-0.2089178356713441,-0.6066689750692434,0.7670111424398182,None,None,None,None,None,58.43807799454826,245.36801619282224,-0.3551348684210495,-0.7745392156862709,0.5234197441782839,58.490786897756294,247.4396746192536,-0.3270882352941075,-0.7873152173913044,0.5226356616193251
814,1384727,43.35,162.29,61140788373,255,"2,1,7,3,5,6,4,8",2365.571,2341.151,2352.915,2378.976,2377.903,2352.117,2359.679,2385.995,2371.481,2337.932,2355.962,2384.358,2351.202,2308.736,None,2359.508,2378.857,2350.866,2360.834,2391.05,2375.121,2340.369,2346.651,None,2380.683,2352.472,2355.091,2386.117,2362.336,2334.482,2346.32,2380.225,None,None,None,None,42.05900710605112,160.00759621615862,-0.6295263157894667,0.22903432666917173,0.7424553151104379,43.632235663160245,163.11146529641013,-0.6602672064777275,0.20046020369671486,0.7237837541586365,46.06267371198207,162.6146657148612,-0.6872028231797949,0.21516315161162086,0.6938710960994658,55.69443889289973,175.52022088489838,-0.8235200000000037,0.06451999999998988,0.5636062270770216,,,,,,,,,,,45.53260503568103,168.42693914000793,-0.6991404826737307,0.14317039318524727,0.700503264804615,,,,,,None,None,None,None,None
814,1393136,49.78,232.61,697412247115,90,"2,4,7,5",None,None,None,None,None,2352.006,2320.871,None,None,None,None,None,2350.286,None,2296.635,None,2376.865,2359.569,2327.008,2352.77,None,None,None,None,2163.167,2366.6,2346.545,2337.201,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,39.76300289268705,226.88336703030035,-0.43716666666665854,-0.46689473684210586,0.7686966958851218,None,None,None,None,None,32.0139602297289,244.47631858046174,-0.22842281962312616,-0.478389444949902,0.8479189551106553,None,None,None,None,None,None,None,None,None,None
814,1398281,58.61,198.49,1055067352200,142,"2,3,4,8",None,None,None,None,2359.458,None,2311.74,2347.95,None,2352.003,2320.625,None,None,2351.731,2342.228,None,None,None,None,None,None,None,None,None,None,None,None,None,2347.77,2311.342,None,None,None,None,None,None,None,None,None,None,None,64.08403398755219,198.71037133621581,-0.8519028340081125,-0.2885250848736262,0.4370524417133636,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
814,1411617,50.35,132.94,2031921998520,461,"7,1,3,9,4,8",2353.673,2332.115,None,2404.542,None,None,None,None,2356.307,2328.594,2380.308,1867.321,2351.638,2328.7,2361.214,2419.225,None,None,None,None,None,None,None,None,2375.053,2336.758,2355.159,2395.149,2321.68,None,2328.838,2347.676,2340.008,2362.017,2347.84,2381.87,,,,,,None,None,None,None,None,58.869493672919255,132.655225201618,-0.5800074294205084,0.6295344210107543,0.5169891629228491,46.31939689389681,126.77482730248691,-0.43295999999999263,0.5792799999999871,0.6906376184367756,None,None,None,None,None,None,None,None,None,None,50.324765149548234,134.97749808792832,-0.5440290381125052,0.5444565217391614,0.6384351976716796,,,,,,44.88949209150544,326.332946919572,0.5873697478991655,-0.39123913043479014,0.7084692809638962
814,1418129,43.9,115.58,2484983556973,507,"2,7,1,5,4,9,8,6",2354.894,2351.133,2374.256,2390.464,2343.383,2334.551,2357.975,2370.136,None,None,None,None,2350.775,2332.017,2365.878,2383.324,2313.803,None,2357.362,2351.938,2354.937,2346.709,2376.117,2382.568,2347.732,2291.716,2352.792,2419.617,2359.069,2345.998,2381.81,2396.945,2314.754,2317.748,2347.901,2364.025,,,,,,,,,,,None,None,None,None,None,41.372389815184256,119.05005741641149,-0.32094000000000156,0.5778000000000005,0.7504296611941711,44.18162578732827,77.98467214478885,0.14508333333334664,0.6816666666666561,0.7171341450136474,,,,,,,,,,,47.961485829554256,116.32596707027366,-0.3293684210526314,0.6656666666666686,0.669629996417561,35.6304576603325,79.31611829284803,0.10800000000000043,0.572456521739136,0.8127911974906779
814,1418548,45.1,200.66,2513562610885,463,"9,1,2,3,7,8,4",2386.962,2358.354,2348.576,2374.308,2384.383,2358.839,2343.341,2373.946,2380.024,2356.94,2318.928,2377.971,2357.132,2322.317,None,2362.941,None,None,None,None,None,None,None,None,2370.547,2359.494,2346.237,2362.346,2462.401,2357.262,2331.518,2371.469,None,2348.735,2345.761,None,,,,,,49.38742603899406,200.84919815458895,-0.7094210526315824,-0.27018106374952083,0.6509408290115738,69.33067830117079,192.87397788004938,-0.9121136701337266,-0.20846597692001667,0.3529739214474159,42.117908669724564,178.75430151258547,-0.6704999999999908,0.014580000000005519,0.7417662526699447,None,None,None,None,None,None,None,None,None,None,45.459043889496556,201.27635667096504,-0.6641690003186795,-0.25863298987851197,0.7014189301424559,,,,,,None,None,None,None,None
814,1421563,47.2,197.56,2758995825493,164,"6,3,8",None,None,None,None,None,None,None,None,None,2353.842,None,2344.044,None,None,None,None,None,None,None,None,None,2349.093,2343.424,2366.662,None,None,None,None,2387.664,2357.282,2351.215,2383.191,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,None,None,None,None,None,,,,,,None,None,None,None,None
814,1428174,53.62,249.15,3219753520340,285,"9,1,3,4,5",2347.7,None,2107.533,2344.269,None,None,None,None,2348.784,2247.186,2292.35,2292.243,2351.765,None,2298.475,None,2392.967,2374.14,2340.127,2351.649,None,None,None,None,None,None,None,None,None,None,None,None,2343.267,None,2295.552,None,,,,,,None,None,None,None,None,38.79026306173894,267.34296243386075,-0.029041604754813526,-0.6257978511739112,0.7794444397514043,None,None,None,None,None,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
814,1434216,58.71,115.03,3633993635053,221,"7,5,3,1,4,8",None,2316.575,2353.307,2372.203,None,None,None,None,2351.106,2332.977,2402.5,2411.615,2355.789,2342.65,2379.07,2402.38,2347.954,2332.312,2373.547,2390.605,None,None,None,None,2362.238,2327.304,2353.932,2396.086,2348.076,2328.647,2370.056,2392.194,None,None,None,None,,,,,,None,None,None,None,None,59.42633428450521,110.42685536779112,-0.3004903417533492,0.8068364504576214,0.5086457477713754,44.33154284613213,109.82325383291791,-0.2369800000000147,0.6574000000000138,0.7153081291303595,56.48146716639604,113.2627177216039,-0.329270833333335,0.7659298245614008,0.55220668427982,None,None,None,None,None,,,,,,65.18302873103251,120.5404184338251,-0.46122039473684384,0.781735294117657,0.4197209518353477,None,None,None,None,None
814,1436584,53.54,156.5,3797702433099,210,"2,7,5,8",None,None,None,None,2336.153,2307.286,None,2351.732,None,None,None,None,None,None,None,None,2384.358,2311.134,None,2358.979,None,None,None,None,2345.307,2316.046,None,2358.19,2354.514,2696.897,2323.406,None,None,None,None,None,None,None,None,None,None,58.03193669068971,157.50824605355209,-0.7838137651821822,0.324534138061115,0.529446479583971,None,None,None,None,None,None,None,None,None,None,,,,,,None,None,None,None,None,38.76010757641331,146.18060642892215,-0.5201290884163321,0.3484510869565148,0.7797740514931353,,,,,,None,None,None,None,None
814,1447532,40.22,231.48,4600291141086,511,"9,6,3,1,8,2,4,7,5",2371.667,2377,2347.967,2316.817,2267.747,2443.91,2443.491,2290.883,2418.983,None,2345.165,2406.951,2493.135,2377.665,None,2297.042,None,None,2292.654,2449.996,2384.265,2425.544,2298.136,2421.699,None,2307.762,2353.834,2635.161,2354.342,2412.703,2520.111,2351.559,None,2329.072,2347.515,None,45.00190397519451,278.0827786156633,0.09942510121458493,-0.7001056205205509,0.7070832831880584,,,,,,,,,,,,,,,,None,None,None,None,None,,,,,,,,,,,,,,,,None,None,None,None,None
814,1472861,43.17,232.4,6437372859600,267,"1,2,9,1,4",2339.582,None,2283.49,2361.707,2418.167,2352.84,None,2317.37,None,None,None,None,2327.796,1755.517,2345.662,2710.938,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2233.975,None,2223.563,2349.078,,,,,,,,,,,None,None,None,None,None,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,
814,1474735,43.62,228.17,6563480312637,511,"9,6,1,3,2,8,7,4,5",2373.755,2355.826,2332.988,2354.48,2374.111,2358.969,2332.929,2353.805,2405.373,2382.544,2339.974,2359.554,None,2347.637,2318.484,None,2396.93,2372.314,2340.533,2360.025,2362.923,2337.973,2314.813,2330.55,2378.405,2382.633,2361.512,2359.731,2357.804,2347.361,2319.148,2339.692,2362.282,2349.374,2331.577,2352.864,46.6410496460737,227.07150486547937,-0.49519433198379714,-0.5323613730667749,0.6865667790081158,43.12561315009555,227.14870866345814,-0.46491497975708496,-0.5011618257261382,0.7298567572012423,43.1274723599367,226.6251746593345,-0.4694910846953931,-0.4969100676482293,0.7298345744491525,None,None,None,None,None,46.631703654975574,231.9453557807705,-0.4481041666666631,-0.5724210526315807,0.6866853677777972,58.994073204110876,220.432513459581,-0.6524098196392727,-0.5558829639889128,0.515126739342031,43.40894503763583,227.71817042749927,-0.46233361441919385,-0.508421827589595,0.7264673937683235,,,,,,33.53141437958274,221.33534341159424,-0.4147689075630305,-0.36483695652173914,0.8335830783280842
