RUN	Event	Teta	Fi	Nview	NviewCorr	Sdet	Dens	DensCorr	NgoodPMT	NhitPMT	SumNpeGoodCorr	SpecEnDep	NupSCT	NdnSCT
826	235054	58.65	233.75	7	7.00621	30.1593	0.162677	0.164864	515	350	6493.04	39384.1	0	1
826	245220	45.41	140.9	6	6.00391	27.3798	0.142584	0.145175	515	388	10330.1	71156.3	0	1
826	247554	63.8	122.41	9	9.01319	30.6133	0.225823	0.226826	515	470	20237.7	89221.3	0	1
826	249301	46.9	209.18	5	5.00226	28.8592	0.100566	0.102885	515	292	4436.84	43124.1	2	0
826	264133	50.5	150.47	10	10.0181	30.6129	0.258652	0.258691	515	363	8234.44	31831.2	1	1
826	268879	55.49	139.97	5	5.00226	31.9107	0.0909496	0.0930469	515	135	1263.21	13576.1	0	0
826	280600	54.54	238.34	5	5.00226	27.2803	0.106387	0.10884	515	388	9365.11	86044.6	1	0
826	306532	73.13	251.43	5	5.00226	26.9833	0.107558	0.110038	515	324	5412.82	49190.4	0	1
826	314258	49.29	225.17	5	5.00226	28.3583	0.102343	0.104703	515	235	2980.89	28470.1	0	1
826	329464	54.51	164.68	5	5.00226	31.8677	0.0910723	0.0931724	515	365	5757.89	61798.2	2	0
826	348962	62.72	244.3	9	9.01319	27.8174	0.24852	0.249624	515	460	18667.9	74784.1	2	2
826	350311	45.37	159.12	6	6.00391	27.9796	0.139527	0.142063	515	341	7151.71	50341.8	2	0
826	352230	49.61	149.32	6	6.00391	30.1438	0.129509	0.131863	515	166	1863.72	14133.7	0	2
826	361768	53.34	113.02	11	11.0241	23.8089	0.374821	0.373321	515	432	15914.1	42628.4	2	0
826	364714	62.34	106.63	7	7.00621	23.7192	0.206845	0.209627	515	396	8977.97	42828.3	2	0
826	364791	49.84	156.68	7	7.00621	30.3117	0.161859	0.164035	515	399	9776.68	59601	1	0
826	372572	64.92	158.74	5	5.00226	36.338	0.0798685	0.0817102	515	220	2301.8	28170.3	1	0
826	380218	41	137.17	5	5.00226	24.608	0.11794	0.120659	515	319	5623.12	46603.2	1	0
826	385603	61.37	135.14	6	6.00391	33.3074	0.117208	0.119339	515	316	6432.51	53901.3	0	0
826	387626	65.11	112.53	12	12.0313	27.1274	0.366098	0.363162	515	479	32477.7	89430.3	0	1
826	387635	49.75	224.31	19	19.1241	28.7215	0.592731	0.573295	515	497	33862.6	59066.6	3	2
826	392106	49.92	108.2	8	8.00926	20.7099	0.285335	0.287866	515	426	12045	41842.3	3	1
826	393400	54.15	133.93	8	8.00926	30.3112	0.194953	0.196683	515	330	6027.41	30645.3	0	0
826	405155	40.08	213.56	13	13.0398	25.024	0.437171	0.431963	515	493	261380	605098	36	1
826	406440	47.11	162.02	7	7.00621	28.6782	0.171078	0.173379	515	353	6856.47	39546.2	2	0
826	411531	54.84	135.5	6	6.00391	30.901	0.126336	0.128633	515	361	7499.82	58304.2	2	0
826	411920	48.54	155.6	5	5.00226	29.7043	0.0977052	0.0999583	515	139	1185.95	11864.5	0	1
826	416096	49.66	150.75	5	5.00226	30.2206	0.0960358	0.0982503	515	219	2052.15	20886.9	0	0
826	438446	46.38	105.41	6	6.00391	18.3326	0.212949	0.21682	515	343	6113.87	28197.9	1	0
826	446396	53.21	124.1	5	5.00226	27.5118	0.105492	0.107924	515	292	4552.25	42180	0	0
826	448568	50.79	254.02	5	5.00226	20.0651	0.144642	0.147978	515	350	7544.85	50986.4	1	1
826	458549	57.97	217.57	54	56.8495	33.2397	1.64712	1.48446	515	476	71402.6	48100	7	2
826	465433	59.38	157.98	5	5.00226	34.4045	0.0843572	0.0863024	515	323	5201.03	60265.2	0	0
826	468571	40.04	158.5	6	6.00391	25.1239	0.155386	0.158211	515	369	5964.24	37698.1	2	0
826	469086	62.81	204.42	13	13.0398	35.744	0.306058	0.302412	515	431	11595.9	38344.7	1	1
826	474017	54.71	120.79	7	7.00621	27.064	0.181281	0.183719	515	373	8780.33	47792.1	3	1
826	497668	42.13	160.38	5	5.00226	26.1865	0.11083	0.113386	515	205	2974.76	26235.6	2	0
826	501126	77.14	136.73	8	8.00926	37.7964	0.156345	0.157732	515	368	7593.24	48140.2	0	0
826	513434	47.08	138.4	6	6.00391	27.8867	0.139992	0.142536	515	409	11966.4	83953	1	0
826	517351	66.39	237.76	5	5.00226	31.281	0.0927805	0.09492	515	322	5864.45	61783.1	0	0
826	522378	54.78	133.24	5	5.00226	30.4281	0.0953811	0.0975806	515	189	1922.41	19700.7	0	0
826	522652	67.42	125.61	5	5.00226	32.6768	0.0888171	0.0908652	515	153	1274.17	14022.7	2	0
826	526502	51.34	144.58	6	6.00391	30.6377	0.127422	0.129738	515	454	13320.7	102674	9	0
826	527370	48.33	202.79	10	10.0181	29.5595	0.26787	0.26791	515	365	7149.31	26685.4	2	0
826	527943	44.07	203.73	5	5.00226	27.4012	0.105918	0.10836	515	468	18142.3	167426	7	0
826	531230	59.95	240.22	32	32.593	28.5217	1.06912	0.998313	515	500	101099	101270	6	5
826	531789	55.43	150.28	5	5.00226	32.8245	0.0884175	0.0904564	515	280	4363.05	48233.7	1	0
826	546258	40.43	210.27	7	7.00621	25.3746	0.193351	0.195952	515	448	14464.3	73815.8	3	1
826	546458	56.82	251.14	6	6.00391	23.2183	0.16814	0.171196	515	346	5897.09	34446.5	0	1
826	550185	53.71	154.29	9	9.01319	32.1416	0.215086	0.216041	515	377	7861.94	36390.9	0	2
826	551622	45.43	197.95	9	9.01319	27.8213	0.248486	0.249589	515	452	14884.1	59634.2	5	1
826	565429	42.42	224.9	9	9.01319	25.0467	0.276012	0.277238	515	460	20152.4	72689.7	3	1
826	578041	40.04	163.61	7	7.00621	24.7971	0.197854	0.200515	515	319	5233.6	26100.8	0	0
826	587519	41.03	127.65	8	8.00926	22.9529	0.257451	0.259735	515	484	26034.2	100233	19	1
826	588288	69.09	120.22	14	14.0497	31.2322	0.382607	0.376608	515	485	21262.9	56459	1	0
826	593876	46.49	144.02	5	5.00226	28.2486	0.10274	0.105109	515	419	9966.72	94822.5	2	0
826	597742	41.89	225.68	6	6.00391	24.6469	0.158393	0.161272	515	372	6609.45	40983.2	2	0
826	599189	43.13	251.69	5	5.00226	18.2757	0.158805	0.162467	515	365	6427.16	39559.9	1	0
826	604199	45.76	158.45	5	5.00226	28.2131	0.102869	0.105241	515	301	4595.83	43669.4	1	0
826	611349	44.85	224.77	5	5.00226	26.3003	0.110351	0.112896	515	316	4647.16	41163.4	0	0
826	620293	50.34	134.44	9	9.01319	28.7643	0.24034	0.241407	515	361	10611	43954.6	0	0
826	627419	45.64	114.59	6	6.00391	21.481	0.181738	0.185041	515	317	5468.13	29550.9	1	0
826	630219	55.82	231.78	7	7.00621	29.6595	0.165418	0.167642	515	410	11995.3	71552.9	0	0
826	630629	41.8	135.33	9	9.01319	24.7608	0.279199	0.280439	515	490	57441.7	204828	26	1
826	630648	43.56	242.27	9	9.01319	21.6007	0.320045	0.321467	515	374	8240.51	25634.1	0	0
826	633148	61.08	239.53	5	5.00226	29.121	0.0996623	0.10196	515	381	11472.6	112520	0	0
826	645553	52.62	121.96	8	8.00926	26.643	0.221795	0.223762	515	356	7336.46	32786.9	0	0
826	655278	50.31	234.48	9	9.01319	26.7268	0.258662	0.25981	515	345	6868.2	26435.4	0	0
826	662561	41.43	117.16	6	6.00391	20.4908	0.19052	0.193983	515	389	8084.71	41677.5	4	1
826	664620	51.04	155.75	5	5.00226	30.9041	0.0939119	0.0960775	515	149	1229.11	12792.9	0	0
826	666913	40.36	226.74	5	5.00226	23.6731	0.122598	0.125425	515	333	4570.03	36436.5	4	0
826	671848	43.49	148.5	5	5.00226	26.998	0.107499	0.109978	515	138	1316.72	11972.6	0	0
826	675044	57.86	229.3	5	5.00226	31.0527	0.0934625	0.0956178	515	357	7630.98	79807.1	1	0
826	691888	62.85	111.35	6	6.00391	26.0251	0.150005	0.152732	515	415	10105.9	66167.8	0	1
826	698562	40.14	233.8	6	6.00391	22.1942	0.175897	0.179095	515	360	7457.04	41637.5	3	0
826	713696	40.19	132.31	8	8.00926	23.4222	0.252294	0.254532	515	472	15654.7	61503.7	5	1
826	715280	40.96	223.54	25	25.2828	24.4869	0.946741	0.899426	515	506	859170	955242	39	1
826	726864	47.94	136.9	7	7.00621	28.0761	0.174747	0.177097	515	428	11517	65031.9	5	0
826	730299	40.7	157.82	8	8.00926	25.5197	0.231557	0.233611	515	499	47051.2	201408	24	0
826	735225	52.99	133.31	14	14.0497	29.7	0.402345	0.396036	515	417	10255.5	25895.4	3	0
826	735905	58.41	155.89	5	5.00226	34.0959	0.0851206	0.0870835	515	323	5268.97	60504.8	1	0
826	764695	50.53	164.1	5	5.00226	30.1435	0.0962816	0.0985018	515	204	2128.13	21605	0	0
826	770706	60.1	142.02	5	5.00226	34.0014	0.0853572	0.0873256	515	271	3820.35	43748.4	1	0
826	770862	60.97	209.01	7	7.00621	35.0521	0.139969	0.141851	515	239	2323.95	16383	0	0
826	779421	40.24	237.56	6	6.00391	21.3642	0.182731	0.186053	515	467	37054	199158	9	0
826	780441	41.28	148.48	7	7.00621	25.7977	0.19018	0.192738	515	454	14518.2	75325.9	2	1
826	783224	64.02	117.87	7	7.00621	29.0322	0.168992	0.171265	515	375	7628.63	44542.9	0	0
826	785460	48.05	156.34	5	5.00226	29.4461	0.0985617	0.100835	515	402	9769.74	96888.8	11	0
826	785566	41.23	223.82	5	5.00226	24.5895	0.118029	0.12075	515	312	7895.02	65382.9	2	0
826	795232	47	234.24	5	5.00226	25.3486	0.114494	0.117134	515	331	4890.05	41747.5	1	0
826	800593	56.13	150.14	5	5.00226	33.1147	0.0876426	0.0896637	515	314	4948.49	55189.5	1	0
826	814499	61.75	215.16	16	16.0741	34.9263	0.400103	0.390957	515	460	20325.6	51989.4	0	1
826	815255	41.56	206.78	5	5.00226	26.0691	0.111329	0.113897	515	445	15532.4	136373	7	2
826	830075	48.74	251.01	6	6.00391	20.6157	0.189366	0.192808	515	402	11739.4	60886.3	1	1
826	833716	41.15	118.87	5	5.00226	20.8524	0.139181	0.14239	515	317	5207.29	36570.5	1	0
826	857591	44.92	239.35	5	5.00226	23.0507	0.125908	0.128811	515	359	6530.35	50697	2	0
826	870670	52.05	118.24	6	6.00391	25.2281	0.154744	0.157557	515	299	4301.25	27299.7	0	0
826	886880	58.76	210.55	11	11.0241	34.15	0.26132	0.260275	515	368	7787.86	29921.7	0	0
826	889142	45.75	134.01	7	7.00621	26.5349	0.184896	0.187383	515	452	13390.4	71460.1	8	0
826	893810	61.95	236.78	7	7.00621	30.3237	0.161795	0.163971	515	344	7225.34	44064.8	0	0
826	901748	47.77	129.99	9	9.01319	26.6937	0.258982	0.260132	515	418	12327.6	47389.8	0	1
826	902614	61.36	138.76	6	6.00391	33.9753	0.114904	0.116993	515	290	4727.84	40411.4	1	0
826	911396	43.05	143.65	5	5.00226	26.4358	0.109785	0.112317	515	361	6348.12	56519.8	2	0
826	912418	42.55	122.69	7	7.00621	22.5246	0.217815	0.220745	515	502	303282	1.37391e+06	27	1
826	917037	46.57	196.93	5	5.00226	28.3167	0.102493	0.104856	515	276	4150.48	39582.5	1	0
826	945109	48.56	160.36	8	8.00926	29.5179	0.200193	0.201969	515	451	15160	75061	3	0
826	948930	58.85	227.69	5	5.00226	31.7962	0.0912769	0.0933818	515	347	7268.91	77840.8	2	1
826	951011	43.8	213.41	6	6.00391	27.0574	0.144283	0.146905	515	317	5621.26	38264.6	0	0
826	953623	65.49	121.4	6	6.00391	30.7419	0.12699	0.129298	515	376	9520.61	73633	1	0
826	968046	48.74	134.54	10	10.0181	28.0519	0.282266	0.282309	515	411	10913.2	38657	1	0
826	971148	69.1	163.46	9	9.01319	37.1973	0.185852	0.186677	515	352	7058.25	37809.9	0	0
826	979681	60.62	218.71	5	5.00226	34.0948	0.0851233	0.0870863	515	321	6304.07	72388.8	3	0
826	1018114	63.65	228.37	9	9.01319	33.2729	0.207773	0.208695	515	350	7246.57	34723.2	0	0
826	1021564	40.34	233.48	21	21.1676	22.3643	0.852589	0.819428	515	490	49239.4	60090	12	1
826	1030099	49.87	232.28	6	6.00391	27.1024	0.144043	0.146661	515	401	10877.6	74168.2	0	1
826	1055077	48.27	164.39	6	6.00391	29.0312	0.134473	0.136917	515	223	2532.13	18493.9	0	0
826	1058997	48.08	131.31	6	6.00391	27.1177	0.143962	0.146578	515	352	6093.84	41573.9	0	0
826	1062393	58.28	138.2	5	5.00226	32.7478	0.0886247	0.0906684	515	294	5198.42	57334.4	0	0
826	1064172	48.8	162.53	5	5.00226	29.4698	0.0984827	0.100754	515	274	3674.44	36469.5	0	1
826	1069696	62.69	232.07	5	5.00226	31.9911	0.0907208	0.0928128	515	367	10231.4	110237	2	1
826	1070344	41.39	163.92	26	26.3181	25.5141	0.949204	0.899343	515	495	29504	32806.2	6	5
826	1080782	51.59	127.48	5	5.00226	27.7742	0.104495	0.106905	515	346	7441.47	69608.4	0	1
826	1094252	57.02	115.87	5	5.00226	26.1404	0.111026	0.113586	515	315	6225.37	54807.5	0	1
826	1103207	49.73	198.72	17	17.0889	30.0201	0.499295	0.486175	515	419	11078.9	22787.8	2	1
826	1105765	43.64	221.65	5	5.00226	26.1537	0.110969	0.113528	515	232	2863.61	25223.8	1	0
826	1106282	44.52	248.28	8	8.00926	20.0471	0.294769	0.297385	515	507	597836	2.01031e+06	32	2
826	1106683	59.04	212.79	6	6.00391	34.1239	0.114404	0.116484	515	389	8511.55	73070.8	0	0
826	1106895	68.36	203.18	11	11.0241	37.48	0.238102	0.23715	515	338	6604.18	27848.2	3	0
826	1117818	44.44	155.5	8	8.00926	27.6123	0.214009	0.215907	515	408	9032.71	41836	3	1
826	1142798	60.17	224.75	5	5.00226	32.9064	0.0881975	0.0902313	515	261	4147.32	45963.2	0	0
826	1144734	44.8	240.43	5	5.00226	22.6869	0.127927	0.130877	515	337	6800.07	51957.8	1	1
826	1152994	48.13	244.94	6	6.00391	22.6342	0.172478	0.175613	515	390	7454.59	42448.9	2	0
826	1160210	40.04	164.16	8	8.00926	24.7475	0.238782	0.2409	515	485	25562.2	106111	16	0
826	1162034	50.49	149.56	5	5.00226	30.574	0.0949258	0.0971148	515	255	3199.67	32947.3	1	0
826	1165542	51.17	203.4	5	5.00226	30.9447	0.0937887	0.0959515	515	164	2552.6	26603.1	0	0
826	1166230	51.79	202.62	9	9.01319	31.2077	0.221522	0.222506	515	346	6587.47	29605.9	1	0
826	1166556	58.57	207.56	6	6.00391	34.1706	0.114248	0.116324	515	387	8897.12	76485.5	2	0
826	1173773	46.19	138.73	6	6.00391	27.4953	0.141985	0.144565	515	339	7346.35	50816.9	3	1
826	1181256	49.28	232.44	5	5.00226	26.8064	0.108268	0.110764	515	64	432.648	3906.03	0	0
826	1182619	53.96	126.09	8	8.00926	28.3678	0.208309	0.210157	515	398	10870.9	51727.4	1	1
826	1182723	52.06	224.03	5	5.00226	29.8056	0.097373	0.0996184	515	336	5883.29	59058.3	1	0
826	1190570	40.63	146.29	5	5.00226	25.3208	0.11462	0.117263	515	296	4219.07	35979.6	0	1
826	1199703	63.33	196.29	5	5.00226	35.3861	0.0820171	0.0839084	515	186	1837.18	21895.1	1	0
826	1209084	46.07	142.34	5	5.00226	27.8729	0.104125	0.106526	515	297	4644.82	43602.8	0	0
826	1214827	56.45	201.37	5	5.00226	33.1986	0.0874213	0.0894372	515	206	2097.67	23454.1	0	0
826	1239273	46.5	136.29	41	42.2472	27.2851	1.4714	1.3502	515	511	81980.7	60717.3	9	9
826	1240867	41.59	238.64	9	9.01319	21.7299	0.318142	0.319555	515	377	6947.46	21741	1	0
826	1260217	44.75	109.54	5	5.00226	19.3521	0.149971	0.15343	515	270	3476.02	22655.5	0	0
826	1309715	54.09	210.76	9	9.01319	32.2011	0.214688	0.215642	515	421	9947.27	46128.7	0	0
826	1310966	44.05	107.55	5	5.00226	18.3401	0.158247	0.161896	515	474	24488.8	151262	11	1
826	1316381	41.53	123.73	6	6.00391	22.3022	0.175046	0.178228	515	396	8855.25	49685.1	1	0
826	1327602	41.8	204.05	6	6.00391	26.1807	0.149114	0.151824	515	430	13111	86356.1	3	1
826	1335551	44.51	241.2	5	5.00226	22.3338	0.129949	0.132946	515	354	6025.23	45320.9	2	0
826	1340756	62.05	207.5	5	5.00226	35.4806	0.0817986	0.0836848	515	298	4605.96	55039.3	0	0
826	1350387	44.88	129.25	6	6.00391	25.1799	0.15504	0.157858	515	319	5039.59	31924.8	0	0
826	1362096	44.78	196.43	5	5.00226	27.3537	0.106101	0.108548	515	243	2179.55	20079.2	1	0
826	1366100	43.58	234	10	10.0181	23.8269	0.332317	0.332368	515	490	21316.6	64135.6	3	1
826	1370935	56.1	209.91	6	6.00391	33.1002	0.117942	0.120086	515	182	1813.98	15105.7	1	0
826	1374547	52.76	143.76	5	5.00226	31.2019	0.0930156	0.0951606	515	273	3790.86	39836.5	0	0
826	1378739	44.9	204.72	5	5.00226	27.8577	0.104182	0.106584	515	257	3487.33	32719.1	0	0
826	1384635	53.86	233.44	8	8.00926	28.4562	0.207661	0.209504	515	271	4678.91	22333.3	0	1
826	1395736	48.76	144.33	7	7.00621	29.3968	0.166896	0.16914	515	309	5175.61	30599.5	0	2
826	1396313	56.18	162.55	5	5.00226	32.7999	0.088484	0.0905244	515	340	6195.5	68440.1	0	0
826	1400264	57.96	143.08	11	11.0241	33.313	0.267886	0.266814	515	393	9563.56	35843.6	0	1
826	1404965	53.36	109.77	5	5.00226	22.5155	0.128901	0.131873	515	397	9355.13	70940.4	1	0
826	1407628	50.76	202.99	6	6.00391	30.7396	0.126999	0.129308	515	292	4282.04	33115.1	1	0
826	1411006	67.14	222.38	8	8.00926	35.6332	0.165836	0.167307	515	332	6067.22	36264	0	0
826	1415679	48.88	202.54	7	7.00621	29.8211	0.164521	0.166734	515	274	3974.84	23839.4	0	1
826	1426097	40.63	227.11	7	7.00621	23.7523	0.206557	0.209335	515	369	8591.24	41040.6	0	0
826	1427067	54.33	206.01	5	5.00226	32.4158	0.0895322	0.0915968	515	413	11845.4	129322	3	0
826	1451408	40.85	158.48	7	7.00621	25.5778	0.191815	0.194394	515	497	26974.3	138761	3	0
826	1463114	50.83	244.99	5	5.00226	23.6487	0.122724	0.125554	515	233	2783.57	22170.3	0	0
826	1471920	43.1	214.76	6	6.00391	26.592	0.146808	0.149476	515	476	19295.8	129090	6	2
826	1472767	65.52	222.74	5	5.00226	35.0821	0.0827278	0.0846355	515	315	6024.03	71176.2	1	0
826	1473127	55.16	196.52	5	5.00226	32.2785	0.0899132	0.0919866	515	200	2224.38	24181.5	1	0
826	1476038	43.18	139.86	5	5.00226	26.1078	0.111164	0.113728	515	325	7198.41	63295	2	0
826	1481649	49.54	213.23	7	7.00621	29.967	0.16372	0.165922	515	314	5215.21	31431.7	3	0
826	1492299	45.69	153.88	5	5.00226	28.2801	0.102625	0.104992	515	261	3486.05	33203	1	0
826	1492306	40.13	120.39	5	5.00226	20.7889	0.139607	0.142826	515	284	4350.92	30463.1	1	0
826	1492485	44.82	240.82	7	7.00621	22.5812	0.21727	0.220192	515	372	6582.87	29896.1	2	0
826	1520321	43.1	230.33	14	14.0497	24.4034	0.489672	0.481994	515	497	25444.6	52790.3	6	1
827	2041	49.88	210.68	6	6.00391	30.2734	0.128955	0.131299	518	381	11069.1	84304.8	0	1
827	19748	52.38	241.93	5	5.00226	25.295	0.114737	0.117383	518	62	465.66	3967.03	0	0
827	28560	52.68	127.81	14	14.0497	28.309	0.422115	0.415497	518	470	20195.6	48605.9	3	1
827	35288	40.59	230.76	9	9.01319	23.0576	0.299823	0.301154	518	432	13832.4	45931.3	2	1
827	36252	52.9	140.86	6	6.00391	30.9267	0.126231	0.128525	518	356	7051.07	54861.2	1	0
827	37249	40.42	202.52	6	6.00391	25.3748	0.15385	0.156646	518	409	15665	100003	1	0
827	37631	50.95	161.42	5	5.00226	30.5865	0.0948871	0.0970752	518	327	5596.45	57650.7	1	0
827	41330	67.78	152.32	5	5.00226	37.3458	0.0777133	0.0795053	518	340	5697.14	71657.3	2	0
827	46379	53.04	206.69	11	11.0241	31.8417	0.280264	0.279143	518	467	17903.6	64137.9	1	1
827	46401	55.72	164.27	5	5.00226	32.4287	0.0894968	0.0915606	518	319	5255.92	57403.7	1	0
827	57315	49.34	161.19	5	5.00226	29.8394	0.0972626	0.0995055	518	235	2373.84	23856.4	1	0
827	58555	40.85	234.96	7	7.00621	22.2842	0.220165	0.223126	518	488	75090.4	336538	17	0
827	68150	41.75	210.78	5	5.00226	26.0872	0.111253	0.113818	518	272	3687.11	32394.8	0	0
827	68546	52.21	138.53	8	8.00926	30.2924	0.195074	0.196805	518	390	9892.7	50266.6	0	0
827	77568	41.31	163.41	5	5.00226	25.5161	0.113742	0.116365	518	400	8297.74	71307.7	8	0
827	80125	46.28	132.09	7	7.00621	26.4321	0.185616	0.188112	518	428	11735.1	62383.4	0	1
827	83975	50.36	127.86	7	7.00621	27.3481	0.179398	0.181811	518	375	8745.68	48103.1	0	1
827	85612	54.05	161.57	5	5.00226	31.9775	0.0907596	0.0928525	518	281	3954.51	42589.1	0	0
827	97336	41.12	115.3	6	6.00391	19.7984	0.197183	0.200767	518	377	8169.54	40691.6	0	1
827	101493	46.58	148.13	14	14.0497	28.5884	0.417989	0.411435	518	507	31193.7	75816.9	6	1
827	106126	50.47	110.23	5	5.00226	21.7183	0.133632	0.136714	518	480	31444.4	230002	7	0
827	115723	41.98	195.33	8	8.00926	25.7624	0.229376	0.231411	518	442	13990.2	60456.2	6	0
827	117154	55.38	145.44	5	5.00226	32.4994	0.0893019	0.0913612	518	282	4027.73	44085.8	1	0
827	118696	47.62	155.4	5	5.00226	29.2506	0.0992204	0.101508	518	105	716.962	7063.08	0	0
827	129567	47.66	241.17	7	7.00621	23.6806	0.207182	0.209969	518	349	6311.22	30057.9	1	2
827	154009	47.82	126.45	5	5.00226	25.8879	0.112109	0.114694	518	328	5882.19	51285.9	0	1
827	155439	54.06	229.36	5	5.00226	29.5611	0.0981783	0.100442	518	185	2032.71	20237.6	0	0
827	162803	52.39	200.47	21	21.1676	31.3802	0.607631	0.583997	518	502	64226.4	109977	3	1
827	173149	52	213.22	5	5.00226	31.1194	0.0932621	0.0954127	518	260	3345.16	35059.9	0	1
827	177285	47.61	147.49	5	5.00226	29.07	0.0998369	0.102139	518	293	6048.47	59217.9	2	1
827	184684	50.24	207.63	8	8.00926	30.5343	0.193529	0.195246	518	437	12649.3	64786.4	1	0
827	186659	50.15	112.96	5	5.00226	22.6498	0.128136	0.131091	518	246	3068.42	23406.8	0	0
827	189687	43.71	205.48	5	5.00226	27.2356	0.106561	0.109019	518	169	1548.28	14201.9	0	0
827	207507	58.47	249.75	5	5.00226	24.3155	0.119358	0.122111	518	392	8187.34	67048.4	2	1
827	207587	44.29	109.3	7	7.00621	19.0871	0.257043	0.2605	518	439	14752.9	56633	2	1
827	221313	54.65	253.46	5	5.00226	21.5317	0.13479	0.137898	518	187	1671.32	12119.9	0	0
827	231333	40.85	240.72	7	7.00621	20.8277	0.235562	0.23873	518	399	8535.74	35754.8	1	0
827	232755	41.82	162.01	5	5.00226	25.9081	0.112021	0.114604	518	330	4697.78	40991.2	0	0
827	237599	53.98	138.99	6	6.00391	31.1313	0.125401	0.127681	518	158	1721.05	13479.3	0	1
827	238034	43.03	220.08	6	6.00391	26.0365	0.14994	0.152665	518	490	19755.9	129407	7	1
827	240032	57.25	160.05	7	7.00621	33.4429	0.146704	0.148677	518	180	1777.51	11955.5	0	0
827	246512	40.46	241.09	12	12.0313	20.5459	0.48337	0.479493	518	514	45448.6	94784.7	16	1
827	251664	51.6	151.99	6	6.00391	31.1678	0.125255	0.127531	518	161	1511.28	11850.3	0	1
827	255923	44.01	152.31	19	19.1241	27.389	0.621568	0.601186	518	512	71989.4	119746	24	2
827	263773	52.2	245.8	5	5.00226	23.8545	0.121665	0.124471	518	494	119704	961703	12	2
827	265410	53.23	219.95	5	5.00226	30.9619	0.0937367	0.0958983	518	361	7676.29	80046.2	1	1
827	267507	43.97	135.93	5	5.00226	25.9705	0.111752	0.114329	518	285	4892.51	42793.1	0	0
827	271464	55.98	129.72	7	7.00621	30.1013	0.16299	0.165182	518	351	8094.33	49002.6	0	0
827	291047	49.58	132.67	9	9.01319	28.0792	0.246204	0.247297	518	500	88244.5	356836	22	2
827	292381	49.43	113.38	5	5.00226	22.5373	0.128776	0.131746	518	405	10862.3	82448.9	0	1
827	298509	46.45	232.08	5	5.00226	25.6206	0.113279	0.115891	518	230	2043.45	17632.6	1	0
827	304424	53.16	149.5	14	14.0497	31.801	0.375764	0.369872	518	495	26386.1	71338.4	4	2
827	312692	43.94	229.22	5	5.00226	25.0408	0.115901	0.118574	518	349	6542.87	55179.8	4	0
827	315148	44.75	196.7	5	5.00226	27.363	0.106065	0.108511	518	214	2205.24	20322.7	0	0
827	336914	40.56	247.19	5	5.00226	18.7797	0.154543	0.158106	518	398	9337.2	59056.5	1	0
827	351774	44.63	200.7	6	6.00391	27.5841	0.141527	0.1441	518	429	12154	84344.6	4	0
827	363661	41.37	235.45	5	5.00226	22.4227	0.129434	0.132419	518	353	6436.25	48605.2	0	0
827	364474	42.74	232.47	5	5.00226	23.7717	0.122089	0.124905	518	58	755.593	6049.36	0	0
827	364813	50.3	144.23	7	7.00621	30.1216	0.16288	0.16507	518	325	6909.22	41856.2	0	1
827	366096	51.65	139.07	7	7.00621	30.1235	0.16287	0.16506	518	362	7827.06	47419.4	0	1
827	369962	55.34	152.33	14	14.0497	32.841	0.363864	0.358159	518	397	9628.26	26882.6	1	1
827	377648	62.93	223.49	5	5.00226	34.11	0.0850854	0.0870475	518	257	3317.65	38113.1	0	0
827	378066	50.12	128.91	9	9.01319	27.4975	0.251411	0.252528	518	401	10182.7	40322.9	1	0
827	383196	57.84	232.89	5	5.00226	30.1133	0.096378	0.0986004	518	264	3442.22	34910.8	0	0
827	390902	48.97	250.29	5	5.00226	20.9816	0.138324	0.141514	518	304	6043.61	42706.8	1	0
827	410302	59.35	110.78	5	5.00226	24.8024	0.117015	0.119714	518	393	10895.7	91015.1	1	0
827	411905	62.08	226.38	10	10.0181	33.2258	0.238312	0.238348	518	438	13538.6	56801.9	2	1
827	414558	46.58	234.05	5	5.00226	25.2069	0.115138	0.117793	518	64	663.955	5636.65	0	0
827	420633	66.73	226.21	5	5.00226	34.7183	0.0835947	0.0855224	518	93	746.556	8729.36	0	0
827	435950	57.57	208.29	12	12.0313	33.7568	0.294201	0.291841	518	428	14255.6	48847.1	1	2
827	437517	52.44	234.64	5	5.00226	27.5618	0.1053	0.107728	518	303	4989.89	46319.2	1	0
827	441715	50.35	204.69	5	5.00226	30.5856	0.0948899	0.0970781	518	316	6149.35	63344.3	0	0
827	452270	65.47	222.53	5	5.00226	35.1061	0.0826712	0.0845776	518	234	3413.48	40359.1	0	0
827	455182	44.73	208.49	5	5.00226	27.7562	0.104563	0.106974	518	145	1395.88	13048.8	0	0
827	455718	52.78	136.34	5	5.00226	30.1839	0.0961525	0.0983698	518	309	5074.67	51587.7	1	0
827	461254	44.92	133.58	6	6.00391	26.0518	0.149852	0.152576	518	416	13399.5	87821.9	2	1
827	461773	51.74	105.23	6	6.00391	20.0405	0.194801	0.198342	518	376	7423.49	37427.7	1	0
827	463185	63.35	217.03	6	6.00391	35.2724	0.110679	0.112691	518	336	6479.5	57498.2	2	0
827	463419	51.02	242.17	16	16.0741	24.6978	0.565805	0.552871	518	450	16570.2	29971.1	0	0
827	466851	67.92	152.52	6	6.00391	37.3903	0.10441	0.106307	518	388	8573.25	80645.8	0	0
827	474876	42.61	226.22	7	7.00621	24.9275	0.196819	0.199466	518	429	11414.3	57224.1	3	0
